50.00497 35.99862 37.00648
50.01523 35.99766 35.99766
50.01579 36.00767 34.99531
49.00543 34.99537 33.99534
49.00242 34.98087 32.98275
47.99438 33.98987 33.00314
46.99092 34.98588 34.01466
47.99774 35.00068 33.98575
46.99456 36.00111 32.98849
46.00376 34.99399 32.99708
46.99398 34.01852 33.99987
45.98942 34.00823 32.98779
46.00209 34.9804 31.98672
47.00197 34.00738 31.00171
47.99884 34.99699 29.98521
47.9928 35.99539 29.01057
48.00344 35.98237 28.00324
46.99615 35.99323 27.00612
48.01031 37.00931 25.99161
46.99691 38.00331 25.00976
47.99521 36.99814 23.98894
47.98804 38.00813 24.01356
47.99928 38.01004 23.00362
48.99355 38.00361 22.01538
47.99964 39.01565 20.9738
47.00822 38.00087 19.99701
48.00092 37.98012 18.9978
48.00357 39.01478 17.99482
46.99192 38.99498 17.00915
48.00329 37.9947 16.00513
49.00097 37.00969 14.99298
49.99672 37.99608 13.98536
50.00296 38.00261 13.00005
50.99765 37.98585 11.99579
51.99657 37.99198 10.99839
53.00404 39.01886 12.00175
53.00258 39.99926 10.98081
51.99973 40.0006 12.02463
50.99808 40.00302 11.99965
49.98831 40.01143 13.00752
49.00791 40.99091 14.01403
48.98598 41.00587 13.0219
49.99009 40.99434 14.001
50.99497 40.98449 14.00069
50.98938 40.00474 14.99081
50.0155 38.99217 13.99678
51.00814 37.98769 15.00227
51.01307 36.98393 14.00185
51.0026 38.00782 13.98763
50.9868 39.00522 14.00297
52.0025 40.00346 14.9932
52.00232 39.00293 15.99286
53.01866 38.00474 15.98809
53.00657 38.99025 17.00787
54.01159 37.99179 18.00963
54.00413 39.00822 18.01897
52.99755 39.99246 18.9911
53.99184 39.99923 19.00341
53.00277 39.00827 20.00013
52.01454 37.99735 20.0272
51.00626 37.99143 18.98929
51.00482 36.99777 18.00714
51.00473 37.99927 16.99153
49.98485 37.99553 18.00856
49.00214 37.98754 19.00173
49.00385 38.99116 19.00154
50.00058 39.98857 20.00358
51.00561 40.01083 21.01054
51.98622 39.99062 22.00515
51.00514 41.00515 23.03853
51.00571 40.01136 22.00954
52.00651 38.99685 23.00759
52.99227 37.99763 21.99515
53.00082 37.02315 21.98133
54.00686 37.98387 22.99528
55.01089 38.00064 21.98922
55.99285 39.0068 22.9927
57.00216 38.00046 22.99348
56.02144 37.00634 23.97975
55.00186 36.99338 23.00852
54.99207 35.99885 24.00505
56.00866 36.988 22.99665
56.99525 36.99347 22.01765
57.00405 37.98739 21.00918
58.02122 37.01032 20.98481
58.99516 37.01267 21.99292
59.00444 38.00775 21.99073
58.9994 36.96759 22.98976
59.99747 35.98752 24.01632
60.9857 36.9956 24.00131
61.01441 37.98564 25.01163
60.0001 38.99018 26.00462
60.00199 38.994 27.0007
58.99615 39.00114 28.00662
60.01586 37.98762 29.02133
60.98048 37.99848 29.00588
61.00281 37.99377 29.99792
61.99507 38.99411 31.0085
62.00357 39.99307 32.009
62.00307 40.00813 33.0063
62.99171 38.9944 34.00747
63.0061 38.99979 35.00117
64.01278 39.99408 35.00547
63.99798 40.99782 34.01099
63.00825 41.00814 34.01305
63.00021 41.00682 32.9969
62.00324 41.9987 33.00097
61.00595 41.99182 34.02092
60.98994 42.98786 35.01158
61.00792 44.00624 35.00628
59.99988 44.99103 36.00076
58.99323 45.00975 34.99853
58.99175 45.99679 36.00413
57.99436 45.99178 35.00244
57.00245 44.99493 35.99529
58.00232 43.98552 34.98593
57.99282 43.99787 36.00311
58.01475 43.00858 36.9984
58.99981 42.98997 37.99981
57.99711 44.00323 37.99173
59.00519 45.01533 37.99891
60.00402 45.0069 38.99599
61.00224 46.00013 39.00098
60.99227 46.00025 38.00498
60.01451 45.00959 37.02153
58.99233 44.00872 38.00183
60.0219 43.99192 37.9916
60.99401 44.97876 36.99474
61.99241 45.0015 37.00342
63.01876 45.0095 37.99423
63.99102 44.00492 37.9868
65.01831 45.01179 36.99531
63.98287 44.01354 36.99885
63.01238 42.98406 35.99401
62.00005 42.00047 36.9955
61.00623 41.98932 36.99858
60.0012 42.00514 38.00712
58.98875 41.98466 37.01278
58.00332 41.99252 38.01551
57.00116 43.01179 37.00068
57.02061 43.01755 37.99751
56.00972 42.00645 38.01369
54.99035 42.00686 38.01058
53.98241 41.98817 38.97961
52.99731 42.00718 39.01502
53.00074 41.01629 39.9862
51.98297 39.99944 41.00384
52.99967 38.97933 39.99911
51.98696 38.0067 39.00367
50.9906 36.99486 38.98941
49.99937 36.00955 38.99014
50.00504 35.9947 37.99207
50.00497 35.99862 37.00648
51.01523 35.99766 36.99766
52.01579 37.00767 36.99531
53.00543 37.99537 36.99534
54.00242 37.98087 37.98275
54.99438 36.98987 38.00314
55.99092 36.98588 37.01466
56.99774 38.00068 36.98575
57.99456 38.00111 37.98849
59.00376 36.99399 37.99708
59.99398 38.01852 36.99987
60.98942 39.00823 37.98779
62.00209 38.9804 38.98672
63.00197 38.00738 39.00171
63.99884 37.99699 38.98521
64.9928 38.99539 39.01057
66.00344 38.98237 38.00324
66.99615 37.99323 37.00612
68.01031 38.00931 36.99161
68.99691 38.00331 37.00976
69.99521 38.99814 36.98894
70.98804 39.00813 37.01356
71.99928 38.01004 38.00362
72.99355 38.00361 37.01538
73.99964 39.01565 36.9738
75.00822 39.00087 37.99701
76.00092 38.98012 36.9978
77.00357 38.01478 36.99482
77.99192 38.99498 36.00915
79.00329 39.9947 37.00513
80.00097 40.00969 37.99298
80.99672 39.99608 37.98536
82.00296 39.00261 38.00005
82.99765 39.98585 36.99579
83.99657 39.99198 35.99839
85.00404 40.01886 37.00175
86.00258 39.99926 36.98081
86.99973 40.0006 38.02463
85.99808 41.00302 36.99965
85.98831 41.01143 38.00752
87.00791 41.99091 39.01403
85.98598 42.00587 38.0219
85.99009 42.99434 39.001
86.99497 43.98449 38.00069
87.98938 45.00474 37.99081
89.0155 43.99217 37.99678
89.00814 43.98769 37.00227
88.01307 43.98393 38.00185
88.0026 43.00782 38.98763
86.9868 42.00522 40.00297
86.0025 42.00346 39.9932
85.00232 42.00293 38.99286
84.01866 41.00474 39.98809
83.00657 40.99025 39.00787
82.01159 40.99179 38.00963
81.00413 41.00822 37.01897
79.99755 40.99246 37.9911
78.99184 40.99923 38.00341
78.00277 42.00827 39.00013
78.01454 42.99735 40.0272
77.00626 41.99143 38.98929
77.00482 41.99777 38.00714
76.00473 41.99927 37.99153
76.98485 40.99553 38.00856
77.00214 40.98754 37.00173
78.00385 40.99116 38.00154
78.00058 40.98857 39.00358
79.00561 40.01083 39.01054
79.98622 39.99062 39.00515
79.00514 41.00515 39.03853
78.00571 40.01136 38.00954
77.00651 39.99685 37.00759
76.99227 39.99763 37.99515
76.00082 40.02315 38.98133
76.00686 38.98387 37.99528
75.01089 39.00064 38.98922
74.99285 40.0068 37.9927
74.00216 41.00046 37.99348
75.02144 42.00634 36.97975
76.00186 42.99338 38.00852
74.99207 41.99885 39.00505
76.00866 40.988 38.99665
75.99525 39.99347 40.01765
77.00405 38.98739 39.00918
78.02122 38.01032 38.98481
77.99516 37.01267 37.99292
79.00444 37.00775 37.99073
77.9994 35.96759 37.98976
76.99747 34.98752 37.01632
76.9857 35.9956 38.00131
76.01441 36.98564 38.01163
75.0001 37.99018 39.00462
74.00199 37.994 40.0007
72.99615 39.00114 40.00662
72.01586 38.98762 39.02133
70.98048 38.99848 39.00588
70.00281 39.99377 38.99792
68.99507 40.99411 39.0085
68.00357 39.99307 38.009
67.00307 39.00813 38.0063
65.99171 39.9944 39.00747
65.0061 40.99979 40.00117
65.01278 41.99408 39.00547
63.99798 40.99782 39.01099
63.00825 41.00814 39.01305
62.00021 40.00682 39.9969
61.00324 40.9987 40.00097
60.00595 40.99182 39.02092
58.98994 41.98786 39.01158
58.00792 43.00624 40.00628
56.99988 43.99103 39.00076
55.99323 43.00975 38.99853
54.99175 41.99679 39.00413
53.99436 42.99178 39.00244
53.00245 42.99493 38.99529
52.00232 42.98552 39.98593
52.99282 41.99787 39.00311
53.01475 41.00858 38.9984
52.99981 40.98997 39.99981
52.99711 41.00323 40.99173
52.00519 42.01533 40.99891
51.00402 43.0069 41.99599
51.00224 44.00013 43.00098
50.99227 44.00025 44.00498
52.01451 45.00959 44.02153
51.99233 46.00872 44.00183
53.0219 45.99192 42.9916
52.99401 45.97876 41.99474
53.99241 45.0015 42.00342
53.01876 44.0095 41.99423
51.99102 44.00492 41.9868
52.01831 43.01179 42.99531
52.98287 42.01354 43.99885
54.01238 41.98406 43.99401
55.00005 42.00047 42.9955
55.00623 41.98932 43.99858
54.0012 41.00514 45.00712
52.98875 40.98466 45.01278
52.00332 40.99252 44.01551
51.00116 41.01179 44.00068
51.02061 41.01755 44.99751
52.00972 40.00645 44.01369
50.99035 39.00686 43.01058
50.98241 38.98817 41.97961
49.99731 38.00718 43.01502
51.00074 38.01629 41.9862
50.98297 36.99944 41.00384
49.99967 36.97933 41.99911
49.98696 37.0067 41.00367
49.9906 35.99486 39.98941
49.99937 36.00955 38.99014
51.00504 36.9947 37.99207
50.00497 35.99862 37.00648
51.01523 34.99766 37.99766
51.01579 34.00767 36.99531
51.00543 32.99537 35.99534
50.00242 31.98087 35.98275
50.99438 30.98987 36.00314
49.99092 29.98588 36.01466
49.99774 29.00068 36.98575
50.99456 28.00111 35.98849
52.00376 26.99399 35.99708
50.99398 26.01852 36.99987
49.98942 25.00823 35.98779
51.00209 24.9804 36.98672
51.00197 24.00738 36.00171
50.99884 22.99699 34.98521
49.9928 21.99539 35.01057
50.00344 20.98237 36.00324
48.99615 19.99323 35.00612
49.01031 19.00931 34.99161
49.99691 18.00331 36.00976
49.99521 16.99814 34.98894
48.98804 16.00813 35.01356
49.99928 15.01004 35.00362
50.99355 14.00361 35.01538
49.99964 13.01565 35.9738
50.00822 12.00087 36.99701
51.00092 10.98012 35.9978
51.00357 10.01478 34.99482
51.99192 9.99498 34.00915
51.00329 8.9947 34.00513
50.00097 8.00969 33.99298
50.99672 7.99608 34.98536
50.00296 8.00261 36.00005
48.99765 7.98585 35.99579
49.99657 8.99198 34.99839
51.00404 8.01886 36.00175
51.00258 6.99926 36.98081
49.99973 8.0006 38.02463
50.99808 9.00302 38.99965
51.98831 10.01143 38.00752
51.00791 10.99091 37.01403
51.98598 12.00587 38.0219
52.99009 12.99434 37.001
53.99497 13.98449 36.00069
54.98938 13.00474 35.99081
55.0155 13.99217 34.99678
54.00814 12.98769 34.00227
55.01307 13.98393 34.00185
54.0026 15.00782 32.98763
52.9868 14.00522 34.00297
53.0025 15.00346 34.9932
52.00232 16.00293 35.99286
51.01866 16.00474 35.98809
52.00657 14.99025 37.00787
52.01159 15.99179 38.00963
51.00413 15.00822 39.01897
50.99755 15.99246 37.9911
51.99184 16.99923 37.00341
52.00277 18.00827 37.00013
51.01454 16.99735 38.0272
50.00626 16.99143 38.98929
49.00482 17.99777 39.00714
49.00473 16.99927 37.99153
49.98485 15.99553 38.00856
49.00214 14.98754 38.00173
49.00385 13.99116 37.00154
